country,year,general_consumption_price,domestic_absorption_price,household_consumption_price,output-side_gdp_price,exchange_rate
Bolivia (Plurinational State of),1964,0.134712964,0.127159327,0.15163058,0.109093182,0.00001189999978870320000000
Bolivia (Plurinational State of),1965,0.125603408,0.125640601,0.13863115,0.113444194,0.00001189999978870320000000
Bolivia (Plurinational State of),1966,0.125384852,0.128006727,0.13765648,0.11242754,0.00001189999978870320000000
Bolivia (Plurinational State of),1967,0.13552478,0.135298148,0.149595931,0.116636604,0.00001189999978870320000000
Bolivia (Plurinational State of),1968,0.124113746,0.124727301,0.138210833,0.108813174,0.00001189999978870320000000
Bolivia (Plurinational State of),1969,0.125096664,0.12684235,0.139569491,0.112075791,0.00001189999978870320000000
Bolivia (Plurinational State of),1970,0.123524979,0.126688465,0.139029801,0.119345859,0.00001188000000000000000000
Bolivia (Plurinational State of),1971,0.130321071,0.129972413,0.150299504,0.121322908,0.00001188000000000000000000
Bolivia (Plurinational State of),1972,0.144207701,0.149349138,0.160913691,0.139431313,0.00001329500000000000000000
Bolivia (Plurinational State of),1973,0.132581308,0.143583357,0.149379209,0.12930949,0.00002001000000000000000000
Bolivia (Plurinational State of),1974,0.193022102,0.203210965,0.225358903,0.193525597,0.00002001000000000000000000
Bolivia (Plurinational State of),1975,0.228655607,0.232871488,0.272589326,0.205441311,0.00002001000000000000000000
Bolivia (Plurinational State of),1976,0.239819452,0.251338243,0.281721473,0.225889698,0.00002001000000000000000000
Bolivia (Plurinational State of),1977,0.233082786,0.239165336,0.267592043,0.218512163,0.00002352578425780780000000
Bolivia (Plurinational State of),1978,0.26158163,0.268814474,0.300451607,0.238461599,0.00002485114835575000000000
Bolivia (Plurinational State of),1979,0.268883795,0.275820374,0.309101373,0.250039876,0.00002750009496781620000000
Bolivia (Plurinational State of),1980,0.275936872,0.286250025,0.318431407,0.267941266,0.00003494921829616140000000
Bolivia (Plurinational State of),1981,0.29148829,0.301889598,0.348603159,0.287746191,0.00003986594655592030000000
Bolivia (Plurinational State of),1982,0.285527468,0.301220834,0.354888707,0.297467232,0.00010181639063078800000000
Bolivia (Plurinational State of),1983,0.290171385,0.303261906,0.369541138,0.297463298,0.00037323048254286800000000
Bolivia (Plurinational State of),1984,0.276411474,0.292892486,0.336433738,0.294875622,0.00575304782479730000000000
Bolivia (Plurinational State of),1985,0.267497659,0.2820611,0.330855459,0.28333357,0.69508212295560000000000000
Bolivia (Plurinational State of),1986,0.281266958,0.287352651,0.338142216,0.280866832,2.17526408636933000000000000
Bolivia (Plurinational State of),1987,0.285334915,0.292683929,0.348600537,0.282452792,2.35966262628041000000000000
Bolivia (Plurinational State of),1988,0.320659071,0.333286971,0.382534206,0.334736377,2.35024166666667000000000000
Bolivia (Plurinational State of),1989,0.305955261,0.317692041,0.364311099,0.325722992,2.69168333333333000000000000
Bolivia (Plurinational State of),1990,0.294093341,0.306289136,0.343427002,0.315444618,3.17265000000000000000000000
Bolivia (Plurinational State of),1991,0.305490047,0.32043913,0.360099494,0.324510813,3.58060833333333000000000000
Bolivia (Plurinational State of),1992,0.306790411,0.324001878,0.364785582,0.32576111,3.90051666666667000000000000
Bolivia (Plurinational State of),1993,0.291689694,0.308927447,0.348068357,0.311499208,4.26508333333333000000000000
Bolivia (Plurinational State of),1994,0.27657491,0.293120116,0.334011853,0.298713744,4.62051666666667000000000000
Bolivia (Plurinational State of),1995,0.277198911,0.296762377,0.341450542,0.299566001,4.80034166666667000000000000
Bolivia (Plurinational State of),1996,0.27858302,0.299194455,0.346578836,0.296734303,5.07461250000000000000000000
Bolivia (Plurinational State of),1997,0.290084571,0.312780917,0.34578681,0.311737657,5.25425833333333000000000000
Bolivia (Plurinational State of),1998,0.303299636,0.327688932,0.349184722,0.32515344,5.51013333333333000000000000
Bolivia (Plurinational State of),1999,0.296023369,0.312743664,0.331622452,0.315041155,5.81240833333333000000000000
Bolivia (Plurinational State of),2000,0.29185605,0.308457553,0.320478886,0.315409422,6.18354166666667000000000000
Bolivia (Plurinational State of),2001,0.277509332,0.287902832,0.295285493,0.292417824,6.60691666666667000000000000
Bolivia (Plurinational State of),2002,0.258370489,0.267797053,0.268878192,0.26934132,7.17000000000000000000000000
Bolivia (Plurinational State of),2003,0.248728901,0.255231827,0.253335238,0.261908889,7.65916666666667000000000000
Bolivia (Plurinational State of),2004,0.248870715,0.254278123,0.249041185,0.266738176,7.93626666666667000000000000
Bolivia (Plurinational State of),2005,0.247980207,0.256681383,0.244893357,0.269396067,8.06606250000000000000000000
Bolivia (Plurinational State of),2006,0.264943898,0.277988493,0.260334253,0.305521995,8.01161666666667000000000000
Bolivia (Plurinational State of),2007,0.286155224,0.301893085,0.279032469,0.329534858,7.85124516125000000000000000
Bolivia (Plurinational State of),2008,0.328530729,0.34604314,0.31807363,0.371321738,7.23832069891667000000000000
Bolivia (Plurinational State of),2009,0.343324006,0.354011178,0.32623896,0.367939144,7.02000000000000000000000000
Bolivia (Plurinational State of),2010,0.345104098,0.356538177,0.325280756,0.377555788,7.01666666666667000000000000
Bolivia (Plurinational State of),2011,0.37815994,0.390414774,0.353568435,0.407075793,6.93696250000000000000000000
Bolivia (Plurinational State of),2012,0.380023837,0.395730495,0.349195778,0.416361749,6.91000000000000000000000000
Bolivia (Plurinational State of),2013,0.389645934,0.410050809,0.358802259,0.425758421,6.91000000000000000000000000
Bolivia (Plurinational State of),2014,0.395848572,0.420659781,0.365173757,0.434931725,6.91000000000000000000000000
Bolivia (Plurinational State of),2015,0.394640774,0.413886219,0.365057617,0.414628655,6.91000000000000000000000000
Bolivia (Plurinational State of),2016,0.391229987,0.408930272,0.364021122,0.406281918,6.91000000000000000000000000
Bolivia (Plurinational State of),2017,0.388245702,0.405225813,0.362500012,0.409830272,6.91000000000000000000000000
Bolivia (Plurinational State of),2018,0.398494422,0.4137775,0.369980305,0.417890877,6.91000000000000000000000000
Bolivia (Plurinational State of),2019,0.399413735,0.41265133,0.370135158,0.414572865,6.91000000000000000000000000
Brazil,1950,0.15524219,0.147734746,0.15819189,0.152019367,0.00000000000000789407279339
Brazil,1951,0.176071197,0.166190505,0.180772573,0.175068021,0.00000000000000792979232879
Brazil,1952,0.202695444,0.186889097,0.208832055,0.193703786,0.00000000000000792979232879
Brazil,1953,0.205681413,0.197734937,0.21153532,0.202946633,0.00000000000000856084232882
Brazil,1954,0.160116881,0.157316878,0.163285822,0.161976248,0.00000000000001309725509380
Brazil,1955,0.140133977,0.135591611,0.14407146,0.139190823,0.00000000000001785989275962
Brazil,1956,0.151402786,0.145999193,0.156646252,0.14957343,0.00000000000002059841098068
Brazil,1957,0.16254577,0.154021114,0.168589592,0.157918036,0.00000000000002178906888435
Brazil,1958,0.139996827,0.136904389,0.144782498,0.139698431,0.00000000000002750423489016
Brazil,1959,0.112548679,0.111121811,0.11618226,0.113432102,0.00000000000004345907500391
Brazil,1960,0.077313848,0.076146334,0.080344021,0.078656256,0.00000000000008096485040423
Brazil,1961,0.065113641,0.06693276,0.065800995,0.068395846,0.00000000000011668463188936
Brazil,1962,0.083062492,0.083887868,0.087492719,0.084429592,0.00000000000016788300041206
Brazil,1963,0.087251082,0.09069965,0.090007141,0.090955943,0.00000000000024884784274807
Brazil,1964,0.077633291,0.079479843,0.080558121,0.080306694,0.00000000000054175011869919
Brazil,1965,0.071964733,0.074947603,0.073471665,0.076238237,0.00000000000082155505484017
Brazil,1966,0.087122731,0.089995191,0.089276545,0.090836301,0.00000000000096086221715497
Brazil,1967,0.09404368,0.096026674,0.096786626,0.096498139,0.00000000000115255841598141
Brazil,1968,0.092684597,0.095748939,0.095138125,0.095884077,0.00000000000146451128293693
Brazil,1969,0.100050539,0.100744069,0.104881309,0.101243831,0.00000000000176217616629804
Brazil,1970,0.099968366,0.101045251,0.102815755,0.101800367,0.00000000000198785378344809
Brazil,1971,0.100540929,0.101346798,0.10420835,0.10138727,0.00000000000228822086312487
Brazil,1972,0.117116451,0.116515994,0.122406408,0.11656642,0.00000000000256796001993275
Brazil,1973,0.146683067,0.144741386,0.155093476,0.146055281,0.00000000000265094052783721
Brazil,1974,0.176049873,0.173761204,0.188559622,0.172545001,0.00000000000293836106151760
Brazil,1975,0.197907612,0.194038868,0.208838016,0.193875328,0.00000000000351684447193850
Brazil,1976,0.217577621,0.20998092,0.220014274,0.211742908,0.00000000000461870733099062
Brazil,1977,0.242166355,0.23634243,0.241709635,0.240764394,0.00000000000612086729455843
Brazil,1978,0.263579011,0.260803699,0.256727695,0.262984037,0.00000000000781974984419137
Brazil,1979,0.270810813,0.271353871,0.259307384,0.271730125,0.00000000001166069072006300
Brazil,1980,0.275437802,0.274110079,0.26868996,0.278169602,0.00000000002281231892444430
Brazil,1981,0.317259699,0.315975666,0.296202868,0.313946217,0.00000000004030010935313260
Brazil,1982,0.336256415,0.336086661,0.319027573,0.334754765,0.00000000007768544271710990
Brazil,1983,0.246938407,0.241065815,0.240473345,0.240464211,0.00000000024971817222113500
Brazil,1984,0.238595963,0.232985809,0.235934451,0.23631613,0.00000000079974132397413700
Brazil,1985,0.235041708,0.236480638,0.2282556,0.239886314,0.00000000268324234084592000
Brazil,1986,0.256777376,0.251859426,0.250056207,0.253522456,0.00000000590968226749251000
Brazil,1987,0.259441316,0.267168462,0.247127533,0.269909739,0.00000001697630782458400000
Brazil,1988,0.279173195,0.293239027,0.265077293,0.29900673,0.00000011354767374037000000
Brazil,1989,0.367889166,0.395922482,0.353281081,0.39808017,0.00000122638743473744000000
Brazil,1990,0.41731295,0.441128463,0.382512093,0.440545678,0.00002955726789426990000000
Brazil,1991,0.377398551,0.376199901,0.34766525,0.37594685,0.00017596144308602400000000
Brazil,1992,0.347549051,0.348111659,0.33573091,0.349041551,0.00195302352248811000000000
Brazil,1993,0.357331485,0.363376737,0.352757215,0.363980263,0.03827661092667300000000000
Brazil,1994,0.452002555,0.463433713,0.464693278,0.462142974,0.66468351407057700000000000
Brazil,1995,0.528054237,0.53395772,0.570391297,0.533188105,0.91766666666666700000000000
Brazil,1996,0.481793165,0.491068095,0.619931698,0.489453524,1.00510000000000000000000000
Brazil,1997,0.522230744,0.52049917,0.627732158,0.519523382,1.07799166666667000000000000
Brazil,1998,0.531592786,0.524181485,0.608662546,0.523022652,1.16051666666667000000000000
Brazil,1999,0.380739152,0.378347397,0.42179957,0.374676853,1.81393284657213000000000000
Brazil,2000,0.411773294,0.407887995,0.441608965,0.404040635,1.82942312207561000000000000
Brazil,2001,0.355637014,0.350705326,0.369232774,0.34766686,2.34963170932244000000000000
Brazil,2002,0.318396896,0.313818157,0.319781363,0.314121932,2.92036301775519000000000000
Brazil,2003,0.347550869,0.341315627,0.350863069,0.343966663,3.07747511847801000000000000
Brazil,2004,0.393181115,0.386264473,0.391527653,0.390986562,2.92511944951586000000000000
Brazil,2005,0.502964199,0.49466148,0.489503443,0.498012096,2.43439003623188000000000000
Brazil,2006,0.57741344,0.565617621,0.563637972,0.567241251,2.17532666666667000000000000
Brazil,2007,0.655302882,0.642504036,0.641843081,0.643693447,1.94705833333333000000000000
Brazil,2008,0.71881479,0.69940418,0.703754365,0.700388193,1.83376666666667000000000000
Brazil,2009,0.679256499,0.661029398,0.669493973,0.661534846,1.99942817314426000000000000
Brazil,2010,0.788291037,0.754130304,0.783394337,0.75639987,1.75922671058718000000000000
Brazil,2011,0.847309649,0.798830807,0.855193675,0.800869823,1.67282875525659000000000000
Brazil,2012,0.791829348,0.755251646,0.767570674,0.758270979,1.95306861112487000000000000
Brazil,2013,0.779590189,0.750045419,0.755980074,0.755746663,2.15608915126311000000000000
Brazil,2014,0.771134257,0.748061359,0.747307956,0.75236994,2.35295196276677000000000000
Brazil,2015,0.601533234,0.586670101,0.585604429,0.587307096,3.32690438276879000000000000
Brazil,2016,0.628292501,0.613890111,0.61528635,0.61519897,3.49131342157271000000000000
Brazil,2017,0.714071631,0.694424748,0.7050879,0.69483304,3.19138944630048000000000000
Brazil,2018,0.63160181,0.617081106,0.620446801,0.619415402,3.65382536145755000000000000
Brazil,2019,0.613449275,0.59901768,0.599449754,0.599987328,3.92734187106023000000000000
Chile,1950,,,,,
Chile,1951,0.088768996,0.102858864,0.090324931,0.107964277,0.00005529999822605580000000
Chile,1952,0.099805735,0.112162404,0.101942092,0.118609548,0.00005999999756215390000000
Chile,1953,0.108382322,0.130366728,0.110531583,0.135844216,0.00006929999547443780000000
Chile,1954,0.142653406,0.154362053,0.145691797,0.159987122,0.00008989999922129720000000
Chile,1955,0.142082036,0.157150045,0.146315485,0.165618658,0.00015849999665230500000000
Chile,1956,0.107882641,0.123733491,0.110898763,0.13171342,0.00032922200119792800000000
Chile,1957,0.088303581,0.101469055,0.090567335,0.105234817,0.00051274400114894000000000
Chile,1958,0.083034895,0.095758319,0.085557833,0.098118261,0.00068490898813834600000000
Chile,1959,0.081524059,0.095011704,0.084434137,0.099387705,0.00097679193958735400000000
Chile,1960,0.083524801,0.098313361,0.086611107,0.103138275,0.00104896897234950000000000
Chile,1961,0.115136541,0.125297919,0.107695848,0.131705984,0.00105013603593288000000000
Chile,1962,0.108887166,0.120138325,0.101903521,0.12421295,0.00105763597651100000000000
Chile,1963,0.109383672,0.111438736,0.112560958,0.117450356,0.00162178601439796000000000
Chile,1964,0.105523109,0.110880814,0.114433326,0.115662009,0.00230743290104237000000000
Chile,1965,0.103893884,0.111383662,0.108996823,0.120967612,0.00315665798067019000000000
Chile,1966,0.112028137,0.119167514,0.117457703,0.127432898,0.00385113799613779000000000
Chile,1967,0.104754172,0.112294205,0.10879048,0.118905537,0.00506826901469720000000000
Chile,1968,0.102809556,0.108882628,0.109240763,0.117736943,0.00687646575879759000000000
Chile,1969,0.11409352,0.119164318,0.120305374,0.12903975,0.00861758166718581000000000
Chile,1970,0.125296265,0.129402071,0.131118402,0.139595389,0.01127750409198840000000000
Chile,1971,0.136910737,0.140275046,0.140680343,0.147600278,0.01220864357438480000000000
Chile,1972,0.147399619,0.15316999,0.150903091,0.159330949,0.02083522505959660000000000
Chile,1973,0.227124915,0.226242498,0.249515221,0.235088781,0.07164190845291530000000000
Chile,1974,0.208417773,0.22317937,0.228203699,0.240602434,0.59282626128923500000000000
Chile,1975,0.124109104,0.129211396,0.142038465,0.131842121,4.91041666666667000000000000
Chile,1976,0.157863617,0.165596902,0.182257041,0.173011482,13.05416666666670000000000000
Chile,1977,0.199694082,0.211091623,0.223626554,0.214720964,21.53583333333330000000000000
Chile,1978,0.210470274,0.227710351,0.234111041,0.23040086,31.65583333333330000000000000
Chile,1979,0.263564944,0.278871149,0.294222713,0.288221419,37.24583333333330000000000000
Chile,1980,0.330104202,0.3494564,0.362411737,0.361965895,39.00000000000000000000000000
Chile,1981,0.38575533,0.401049525,0.414672226,0.413191408,39.00000000000000000000000000
Chile,1982,0.325517505,0.33069706,0.352543503,0.33596772,50.90833333333330000000000000
Chile,1983,0.267458707,0.278329343,0.297630042,0.285610318,78.78833333333330000000000000
Chile,1984,0.258191675,0.272037446,0.290462583,0.274675578,98.47750000000000000000000000
Chile,1985,0.218622252,0.235918835,0.254314989,0.240817145,160.85999999991700000000000000
Chile,1986,0.219533935,0.241368145,0.257835865,0.247906059,192.92999999966700000000000000
Chile,1987,0.236382753,0.263973743,0.278868526,0.270134509,219.40666666666700000000000000
Chile,1988,0.244464248,0.275878966,0.287987381,0.28689149,245.01166666666700000000000000
Chile,1989,0.256351441,0.289411873,0.301814854,0.298874825,266.95416666666700000000000000
Chile,1990,0.282347351,0.315324843,0.330276549,0.322569042,304.90333333333300000000000000
Chile,1991,0.307534128,0.334139556,0.360538304,0.342916787,349.21583333333300000000000000
Chile,1992,0.342416108,0.366218895,0.400088787,0.366209209,362.57583333333300000000000000
Chile,1993,0.348238617,0.368108362,0.405620784,0.367098957,404.16583333333300000000000000
Chile,1994,0.367808789,0.385703415,0.426051587,0.386747986,420.17666666666700000000000000
Chile,1995,0.420964092,0.430832624,0.482252598,0.434664547,396.77333333333300000000000000
Chile,1996,0.428496271,0.439312875,0.484601378,0.440551072,412.26666666666700000000000000
Chile,1997,0.461072832,0.468586534,0.50661087,0.470461547,419.29500000000000000000000000
Chile,1998,0.45374012,0.45504716,0.485216051,0.453879446,460.28750000000000000000000000
Chile,1999,0.432666302,0.42950052,0.452002496,0.434797227,508.77666666666700000000000000
Chile,2000,0.440135688,0.429562122,0.451941937,0.430134624,539.58750000000000000000000000
Chile,2001,0.399561793,0.391420513,0.404763877,0.393369734,634.93833333333300000000000000
Chile,2002,0.388768315,0.378129363,0.388137192,0.382213086,688.93666666666700000000000000
Chile,2003,0.405266792,0.393558294,0.401996225,0.39975971,691.39750000000000000000000000
Chile,2004,0.471761167,0.456938088,0.464478374,0.469837427,609.52916666666700000000000000
Chile,2005,0.533248782,0.513227463,0.522841036,0.522208452,559.76750000000000000000000000
Chile,2006,0.569234729,0.551066756,0.562678993,0.561090231,530.27500000000000000000000000
Chile,2007,0.584250093,0.569664836,0.5826177,0.584647596,522.46416666666700000000000000
Chile,2008,0.611021459,0.598314703,0.614671707,0.624784887,522.46103583333300000000000000
Chile,2009,0.564669669,0.561871886,0.574546635,0.583316445,560.85989484127000000000000000
Chile,2010,0.619305432,0.614753425,0.63833189,0.643503308,510.24916666666700000000000000
Chile,2011,0.649326205,0.645157099,0.687269211,0.671669185,483.66750000000000000000000000
Chile,2012,0.67349112,0.662942827,0.716289878,0.671999395,486.47130339105300000000000000
Chile,2013,0.666244864,0.666067243,0.698817968,0.680080473,495.27287764550300000000000000
Chile,2014,0.617429733,0.618642926,0.65140599,0.627913713,570.34821612744000000000000000
Chile,2015,0.586105585,0.581591666,0.62586385,0.587677598,654.12408425419600000000000000
Chile,2016,0.61261481,0.602646649,0.661352873,0.610177636,676.95773604465700000000000000
Chile,2017,0.670304716,0.646076024,0.717696905,0.656024277,648.83379259826100000000000000
Chile,2018,0.697506309,0.673594058,0.745290518,0.682786942,641.27681306639500000000000000
Chile,2019,0.652022064,0.633165181,0.693844616,0.639754891,702.89742256152900000000000000
Colombia,1950,0.149036944,0.140334338,0.151545674,0.140931815,1.94982409725651000000000000
Colombia,1951,0.138571978,0.12820825,0.142038167,0.127999499,2.40055275269221000000000000
Colombia,1952,0.133464411,0.123751916,0.136590376,0.123403706,2.51048636756311000000000000
Colombia,1953,0.13832204,0.125706896,0.1421922,0.126229033,2.51048636756311000000000000
Colombia,1954,0.151116416,0.135576025,0.154527858,0.137598395,2.51048636756311000000000000
Colombia,1955,0.152424321,0.138180122,0.155743346,0.139055997,2.51048636756311000000000000
Colombia,1956,0.167242542,0.152010843,0.171210065,0.152793393,2.51048636756311000000000000
Colombia,1957,0.126058266,0.120863698,0.128405333,0.121111915,3.79771090037680000000000000
Colombia,1958,0.08529707,0.083780751,0.087095864,0.083162606,6.40114117484238000000000000
Colombia,1959,0.093660526,0.091423295,0.095416792,0.090030365,6.40114117484238000000000000
Colombia,1960,0.097081676,0.094974004,0.098925591,0.093936995,6.63500023733515000000000000
Colombia,1961,0.102668151,0.100986704,0.10420692,0.099790134,6.69999981780126000000000000
Colombia,1962,0.105298623,0.104795977,0.106707618,0.103428319,6.90120793268163000000000000
Colombia,1963,0.099334791,0.099381246,0.10053546,0.097926535,9.00000001146643000000000000
Colombia,1964,0.11463362,0.113026612,0.116473339,0.112246946,9.00000001146643000000000000
Colombia,1965,0.110202342,0.109644279,0.112946987,0.108547576,10.47500039481540000000000000
Colombia,1966,0.096854158,0.098829456,0.099060297,0.097136132,13.50000001719960000000000000
Colombia,1967,0.098895267,0.099009499,0.101373293,0.097650148,14.50638963640180000000000000
Colombia,1968,0.095328964,0.096792057,0.097579561,0.095134571,16.29067041565260000000000000
Colombia,1969,0.096660078,0.098135248,0.098936029,0.096631482,17.32014086068970000000000000
Colombia,1970,0.098682828,0.099906936,0.1010691,0.098712496,18.44309999908330000000000000
Colombia,1971,0.098130345,0.098615184,0.100743569,0.096918441,19.93193333258330000000000000
Colombia,1972,0.097540133,0.099029347,0.099981345,0.098176301,21.86564166566670000000000000
Colombia,1973,0.103543483,0.105562896,0.106287338,0.105178118,23.63698333233330000000000000
Colombia,1974,0.114167683,0.117497914,0.116871893,0.11616037,26.06412499900000000000000000
Colombia,1975,0.114626639,0.117027491,0.117024101,0.116010457,30.92894166566670000000000000
Colombia,1976,0.123285368,0.127524674,0.126071557,0.127682701,34.69392499900000000000000000
Colombia,1977,0.146209344,0.152333602,0.150260925,0.154610664,36.77486666566670000000000000
Colombia,1978,0.164096862,0.17067495,0.167475492,0.171991333,39.09464166566670000000000000
Colombia,1979,0.189337239,0.199238017,0.193221718,0.1994645,42.54977499900000000000000000
Colombia,1980,0.214044377,0.22634314,0.218792289,0.226271421,47.28030833241670000000000000
Colombia,1981,0.236425683,0.247674033,0.240708873,0.245008051,54.49054999900000000000000000
Colombia,1982,0.253840357,0.262010425,0.256873608,0.259861827,64.08471666575000000000000000
Colombia,1983,0.253478408,0.261628151,0.254467398,0.259081692,78.85429999958330000000000000
Colombia,1984,0.242592722,0.253058195,0.24197419,0.251625568,100.81724166625000000000000000
Colombia,1985,0.213890135,0.229603305,0.213341832,0.228566661,142.31166666641700000000000000
Colombia,1986,0.198674157,0.212832823,0.197961882,0.215404853,194.26141666666700000000000000
Colombia,1987,0.20429185,0.22158134,0.203556806,0.222678527,242.60750000000000000000000000
Colombia,1988,0.20953463,0.232585028,0.208283186,0.232379064,299.17383333333300000000000000
Colombia,1989,0.205967605,0.228209063,0.203622326,0.228886276,382.56808333333300000000000000
Colombia,1990,0.20074895,0.221861675,0.197039023,0.223109916,502.25925000000000000000000000
Colombia,1991,0.206912071,0.223643169,0.203090012,0.228771016,633.04516666666700000000000000
Colombia,1992,0.226103932,0.23210521,0.220444679,0.231591314,759.28200000000000000000000000
Colombia,1993,0.249604851,0.256383717,0.242754564,0.252141804,863.06468333333300000000000000
Colombia,1994,0.313382924,0.321231574,0.305457115,0.316566169,844.83589000000000000000000000
Colombia,1995,0.344040841,0.356041819,0.332936674,0.351012677,912.82641500000000000000000000
Colombia,1996,0.360032499,0.371510804,0.344561189,0.36802277,1036.68641666667000000000000000
Colombia,1997,0.390326321,0.399558932,0.37385419,0.396509826,1140.96294166667000000000000000
Colombia,1998,0.373244971,0.380054981,0.358924687,0.375301301,1426.03745833333000000000000000
Colombia,1999,0.343421936,0.34834975,0.328356534,0.346355915,1756.23084833333000000000000000
Colombia,2000,0.323677182,0.326660007,0.310087532,0.326354176,2087.90384166667000000000000000
Colombia,2001,0.320338011,0.322206587,0.307798177,0.319620818,2299.63315583333000000000000000
Colombia,2002,0.314206749,0.314952195,0.302019805,0.312718034,2504.24133083333000000000000000
Colombia,2003,0.29273054,0.294579118,0.282479703,0.292291671,2877.65245833333000000000000000
Colombia,2004,0.342740685,0.344937742,0.330649763,0.344545364,2628.61290250000000000000000000
Colombia,2005,0.401723593,0.403196573,0.387476087,0.401450783,2320.83417666667000000000000000
Colombia,2006,0.408323139,0.410993457,0.394619673,0.408413142,2361.13940750000000000000000000
Colombia,2007,0.474118978,0.477049649,0.459334642,0.473832756,2078.29183666667000000000000000
Colombia,2008,0.50739938,0.51309222,0.495937586,0.507033169,1967.71130916667000000000000000
Colombia,2009,0.47200197,0.480972975,0.462316662,0.476581633,2158.25590299025000000000000000
Colombia,2010,0.531806171,0.543741167,0.523216724,0.53620261,1898.56963600842000000000000000
Colombia,2011,0.555710137,0.569812,0.552800775,0.55846566,1848.13946995183000000000000000
Colombia,2012,0.593014359,0.610225618,0.590597093,0.598903954,1796.89591231100000000000000000
Colombia,2013,0.589505553,0.613898218,0.594076633,0.607369125,1868.78532709080000000000000000
Colombia,2014,0.569279671,0.597236395,0.581980169,0.586432338,2001.78104817600000000000000000
Colombia,2015,0.434659213,0.460851938,0.453376681,0.450214148,2741.88085479965000000000000000
Colombia,2016,0.417307466,0.444020092,0.445139527,0.435885817,3054.12167321081000000000000000
Colombia,2017,0.451437205,0.479788631,0.491422683,0.474925339,2951.32740234760000000000000000
Colombia,2018,0.46398589,0.494031966,0.507077694,0.487202376,2955.70396997842000000000000000
Colombia,2019,0.433281779,0.465856194,0.474050909,0.458530992,3280.83163119763000000000000000
Dominican Republic,1950,,,,,
Dominican Republic,1951,0.101455413,0.104190879,0.107533313,0.100354545,1.00000000000000000000000000
Dominican Republic,1952,0.108876571,0.113586493,0.117366746,0.099417649,1.00000000000000000000000000
Dominican Republic,1953,0.110702701,0.115443796,0.118281059,0.097842909,1.00000000000000000000000000
Dominican Republic,1954,0.107411973,0.112637095,0.113490969,0.096009329,1.00000000000000000000000000
Dominican Republic,1955,0.107999802,0.113729872,0.115892716,0.095127486,1.00000000000000000000000000
Dominican Republic,1956,0.108387351,0.115935586,0.116277874,0.098801181,1.00000000000000000000000000
Dominican Republic,1957,0.110686287,0.117033832,0.119403534,0.10709206,1.00000000000000000000000000
Dominican Republic,1958,0.108134091,0.115756325,0.116903685,0.104155228,1.00000000000000000000000000
Dominican Republic,1959,0.106736094,0.114869691,0.115217283,0.093205906,1.00000000000000000000000000
Dominican Republic,1960,0.10405615,0.109021574,0.111438602,0.087780416,1.00000000000000000000000000
Dominican Republic,1961,0.104575485,0.107676797,0.113534853,0.087075107,1.00000000000000000000000000
Dominican Republic,1962,0.10036543,0.10455782,0.107804053,0.094192229,1.00000000000000000000000000
Dominican Republic,1963,0.101993516,0.108223297,0.10880246,0.106489114,1.00000000000000000000000000
Dominican Republic,1964,0.103774659,0.110615812,0.110904731,0.1106681,1.00000000000000000000000000
Dominican Republic,1965,0.106921576,0.11041116,0.118061565,0.103836507,1.00000000000000000000000000
Dominican Republic,1966,0.104272224,0.110343829,0.112745032,0.108634867,1.00000000000000000000000000
Dominican Republic,1967,0.109438486,0.114912584,0.118282177,0.111723021,1.00000000000000000000000000
Dominican Republic,1968,0.113110892,0.118719079,0.119514771,0.117539793,1.00000000000000000000000000
Dominican Republic,1969,0.116807684,0.123195387,0.122549914,0.124295935,1.00000000000000000000000000
Dominican Republic,1970,0.120320357,0.127414733,0.125290081,0.130945191,1.00000000000000000000000000
Dominican Republic,1971,0.128041252,0.131188929,0.132835656,0.13606663,0.99999999900000000000000000
Dominican Republic,1972,0.135962412,0.142295465,0.141219407,0.134482965,1.00000000000000000000000000
Dominican Republic,1973,0.145702526,0.152209491,0.151127547,0.144725367,1.00000000000000000000000000
Dominican Republic,1974,0.165342912,0.170615628,0.173833221,0.186075449,0.99999999950000000000000000
Dominican Republic,1975,0.180635169,0.189767912,0.190038934,0.219044581,0.99999999900000000000000000
Dominican Republic,1976,0.207149476,0.213714242,0.216966242,0.210457608,0.99999999900000000000000000
Dominican Republic,1977,0.231797576,0.236315593,0.243880212,0.246866703,0.99999999900000000000000000
Dominican Republic,1978,0.2384388,0.24741894,0.250000685,0.253872663,0.99999999900000000000000000
Dominican Republic,1979,0.261539698,0.274604261,0.272928745,0.286708862,0.99999999900000000000000000
Dominican Republic,1980,0.274882883,0.290326744,0.289130867,0.36586377,0.99999999900000000000000000
Dominican Republic,1981,0.274327457,0.297610462,0.290395766,0.352686077,0.99999999900000000000000000
Dominican Republic,1982,0.301592052,0.323203534,0.318208516,0.375550836,0.99999999900000000000000000
Dominican Republic,1983,0.306673676,0.332039624,0.323978871,0.381737441,0.99999999900000000000000000
Dominican Republic,1984,0.384263098,0.410077184,0.410588324,0.409936875,0.99999999958333300000000000
Dominican Republic,1985,0.167231321,0.176928729,0.180940658,0.17259033,3.11260833333333000000000000
Dominican Republic,1986,0.183733419,0.202373892,0.19823201,0.195492357,2.90433333325000000000000000
Dominican Republic,1987,0.160201102,0.180627748,0.170003071,0.1633268,3.84475833333333000000000000
Dominican Republic,1988,0.133109629,0.152651355,0.141836062,0.140173733,6.11251666666667000000000000
